1. Chronik	1Chr	13	1	1	Adam, Seth, Enos,
1. Chronik	1Chr	13	1	2	Kenan, Mahalaleel, Jared,
1. Chronik	1Chr	13	1	3	Henoch, Methusalah, Lamech,
1. Chronik	1Chr	13	1	4	Noah, Sem, Ham und Japheth.
1. Chronik	1Chr	13	1	5	Die Söhne Japheths waren: Gomer, Magog, Madai, Jawan, Thubal, Mesech und Thiras.
1. Chronik	1Chr	13	1	6	Und die Söhne Gomers: Askenas, Diphath und Thogarma.
1. Chronik	1Chr	13	1	7	Und die Söhne Jawans: Elisa, Tharsis, die Kitthiter und die Rodaniter.
1. Chronik	1Chr	13	1	8	Die Söhne Hams waren: Kusch und Mizraim, Put und Kanaan.
1. Chronik	1Chr	13	1	9	Und die Söhne Kuschs: Seba, Hawila, Sabtha, Ragma und Sabthecha; und die Söhne Ragmas: Seba und Dedan.
1. Chronik	1Chr	13	1	10	Kusch war der Vater Nimrods; dieser war der erste Gewaltherrscher auf der Erde.
1. Chronik	1Chr	13	1	11	Und Mizraim war der Stammvater der Luditer, der Anamiter, der Lehabiter, der Naphthuhiter,
1. Chronik	1Chr	13	1	12	der Pathrusiter, der Kasluhiter – von denen die Philister ausgegangen sind – und der Kaphthoriter.
1. Chronik	1Chr	13	1	13	Kanaan aber hatte zu Söhnen: Sidon, seinen Erstgeborenen, und den Heth,
1. Chronik	1Chr	13	1	14	ferner die Jebusiter, Amoriter, Girgasiter,
1. Chronik	1Chr	13	1	15	Hewiter, Arkiter, Siniter,
1. Chronik	1Chr	13	1	16	Arwaditer, Zemariter und Hamathiter.
1. Chronik	1Chr	13	1	17	Die Söhne Sems waren: Elam, Assur, Arpachsad, Lud, Aram, Uz, Hul, Gether und Mesech.
1. Chronik	1Chr	13	1	18	Arpachsad aber war der Vater Selahs, und Selah war der Vater Ebers.
1. Chronik	1Chr	13	1	19	Und dem Eber wurden zwei Söhne geboren: der eine hieß Peleg {d.h. Teilung}, weil zu seiner Zeit die Bevölkerung der Erde sich teilte, und sein Bruder hieß Joktan.
1. Chronik	1Chr	13	1	20	Und Joktan hatte zu Söhnen: Almodad, Seleph, Hazarmaweth, Jerah,
1. Chronik	1Chr	13	1	21	Hadoram, Usal, Dikla,
1. Chronik	1Chr	13	1	22	Ebal, Abimael, Seba,
1. Chronik	1Chr	13	1	23	Ophir, Hawila und Jobab; diese alle waren Söhne Joktans.
1. Chronik	1Chr	13	1	24	Sem, Arpachsad, Selah,
1. Chronik	1Chr	13	1	25	Eber, Peleg, Regu,
1. Chronik	1Chr	13	1	26	Serug, Nahor, Therah,
1. Chronik	1Chr	13	1	27	Abram, das ist Abraham.
1. Chronik	1Chr	13	1	28	Die Söhne Abrahams waren: Isaak und Ismael.
1. Chronik	1Chr	13	1	29	Dies ist ihr Stammbaum: der Erstgeborene Ismaels Nebajoth; sodann Kedar, Adbeel, Mibsam,
1. Chronik	1Chr	13	1	30	Misma, Duma, Massa, Hadad, Thema,
1. Chronik	1Chr	13	1	31	Jetur, Naphis und Kedma; das sind die Söhne Ismaels.
1. Chronik	1Chr	13	1	32	Und die Söhne der Ketura, der Nebenfrau Abrahams: sie gebar Simran, Joksan, Medan, Midian, Jisbak und Suah. Und die Söhne Joksans waren: Seba und Dedan.
1. Chronik	1Chr	13	1	33	Und die Söhne Midians: Epha, Epher, Hanoch, Abida und Eldaa. Diese alle waren Söhne oder Enkel der Ketura.
1. Chronik	1Chr	13	1	34	Abraham aber war der Vater Isaaks; die Söhne Isaaks waren: Esau und Israel {= Jakob}.
1. Chronik	1Chr	13	1	35	Die Söhne Esaus waren: Eliphas, Reguel, Jegus, Jaglam und Korah.
1. Chronik	1Chr	13	1	36	Die Söhne des Eliphas waren: Theman, Omar, Zephi, Gaetham, Kenas, Thimna und Amalek.
1. Chronik	1Chr	13	1	37	Die Söhne Reguels waren: Nahath, Serah, Samma und Missa. –
1. Chronik	1Chr	13	1	38	Und die Söhne Seirs: Lotan, Sobal, Zibeon, Ana, Dison, Ezer und Disan.
1. Chronik	1Chr	13	1	39	Und die Söhne Lotans: Hori und Homam; und die Schwester Lotans war Thimna.
1. Chronik	1Chr	13	1	40	Die Söhne Sobals waren: Aljan, Manahath, Ebal, Sephi und Onam; und die Söhne Zibeons: Ajja und Ana.
1. Chronik	1Chr	13	1	41	Die Söhne Anas waren: Dison; und die Söhne Disons: Hamran, Esban, Jithran und Cheran.
1. Chronik	1Chr	13	1	42	Die Söhne Ezers waren: Bilhan, Saawan und Jaakan. Die Söhne Disans waren: Uz und Aran.
1. Chronik	1Chr	13	1	43	Und dies sind die Könige, die im Lande Edom geherrscht haben, ehe ein König über die Israeliten herrschte: Bela, der Sohn Beors; seine Stadt {d.h. die Hauptstadt, Residenz} hieß Dinhaba.
1. Chronik	1Chr	13	1	44	Nach dem Tode Belas wurde Jobab, der Sohn Serahs, aus Bozra, König an seiner Statt.
1. Chronik	1Chr	13	1	45	Nach dem Tode Jobabs wurde Husam aus dem Lande der Themaniter König an seiner Statt.
1. Chronik	1Chr	13	1	46	Nach dem Tode Husams wurde Hadad, der Sohn Bedads, König an seiner Statt, derselbe, der die Midianiter auf der Hochebene der Moabiter schlug; seine Stadt hieß Awith.
1. Chronik	1Chr	13	1	47	Nach dem Tode Hadads wurde Samla aus Masreka König an seiner Statt.
1. Chronik	1Chr	13	1	48	Nach dem Tode Samlas wurde Saul aus Rehoboth am Euphratstrom König an seiner Statt.
1. Chronik	1Chr	13	1	49	Nach dem Tode Sauls wurde Baal-Hanan, der Sohn Achbors, König an seiner Statt.
1. Chronik	1Chr	13	1	50	Nach dem Tode Baal-Hanans wurde Hadad König an seiner Statt: seine Stadt hieß Pagi, und seine Frau hieß Mehetabeel, eine Tochter Matreds, eine Enkelin Mesahabs. –
1. Chronik	1Chr	13	1	51	Nach dem Tode Hadads waren die Häuptlinge der Edomiter: der Häuptling Thimna, der Häuptling Alja {oder: Alwa}, der Häuptling Jetheth,
1. Chronik	1Chr	13	1	52	der Häuptling Oholibama, der Häuptling Ela, der Häuptling Pinon,
1. Chronik	1Chr	13	1	53	der Häuptling Kenas, der Häuptling Theman, der Häuptling Mibzar,
1. Chronik	1Chr	13	1	54	der Häuptling Magdiel, der Häuptling Iram. Dies sind die Häuptlinge der Edomiter.
1. Chronik	1Chr	13	2	1	Dies sind die Söhne Israels: Ruben, Simeon, Levi und Juda, Issaschar und Sebulon,
1. Chronik	1Chr	13	2	2	Dan, Joseph und Benjamin, Naphthali, Gad und Asser.
1. Chronik	1Chr	13	2	3	Die Söhne Judas waren: Ger, Onan und Sela; diese drei wurden ihm von der Tochter der Kanaanitin Sua geboren. Ger aber, der erstgeborene Sohn Judas, machte sich dem HERRN verhaßt; darum ließ er ihn sterben.
1. Chronik	1Chr	13	2	4	Thamar aber, seine Schwiegertochter, hatte ihm Perez und Serah geboren, so daß die Gesamtzahl der Söhne Judas fünf war.
1. Chronik	1Chr	13	2	5	Die Söhne des Perez waren: Hezron und Hamul;
1. Chronik	1Chr	13	2	6	und die Söhne Serahs: Simri, Ethan, Heman, Chalkol und Dara, im ganzen fünf. –
1. Chronik	1Chr	13	2	7	Und die Söhne Karmis: Achar, der Israel ins Unglück stürzte, weil er sich an gebanntem Gut vergriff.
1. Chronik	1Chr	13	2	8	Und die Söhne Ethans: Asarja.
1. Chronik	1Chr	13	2	9	Und die Söhne Hezrons, die ihm geboren wurden: Jerahmeel, Ram und Kelubai {= Kaleb}.
1. Chronik	1Chr	13	2	10	Ram aber zeugte Amminadab; und Amminadab zeugte Nahasson, den Fürsten der Judäer;
1. Chronik	1Chr	13	2	11	und Nahasson zeugte Salma; Salma zeugte Boas,
1. Chronik	1Chr	13	2	12	Boas zeugte Obed, Obed zeugte Isai;
1. Chronik	1Chr	13	2	13	Isai zeugte Eliab, seinen Erstgeborenen, und Abinadab als zweiten, Simea als dritten,
1. Chronik	1Chr	13	2	14	Nethaneel als vierten, Raddai als fünften,
1. Chronik	1Chr	13	2	15	Ozem als sechsten, David als siebten.
1. Chronik	1Chr	13	2	16	Und ihre Schwestern waren: Zeruja und Abigail; und die Söhne der Zeruja waren: Abisai, Joab und Asahel, die drei.
1. Chronik	1Chr	13	2	17	Abigail aber gebar Amasa, und der Vater Amasas war der Ismaelit Jether.
1. Chronik	1Chr	13	2	18	Kaleb aber, der Sohn Hezrons, hatte Kinder von seiner Frau Asuba und von Jerigoth; und dies sind deren Söhne: Jeser, Sobab und Ardon.
1. Chronik	1Chr	13	2	19	Nach dem Tode der Asuba aber heiratete Kaleb die Ephrath; die gebar ihm den Hur.
1. Chronik	1Chr	13	2	20	Hur aber zeugte Uri, und Uri zeugte Bezaleel. –
