Richter	Jdgs	7	1	1	Nach Josuas Tode aber fragten die Israeliten beim HERRN an: »Wer von uns soll zuerst gegen die Kanaanäer hinaufziehen, um mit ihnen zu kämpfen?«
Richter	Jdgs	7	1	2	Der HERR antwortete: »Juda soll hinaufziehen; hiermit gebe ich das Land in seine Gewalt.«
Richter	Jdgs	7	1	3	Da richtete Juda die Aufforderung an seinen Bruderstamm Simeon: »Ziehe mit mir in das durchs Los mir zugeteilte Gebiet hinauf und laß uns die Kanaanäer gemeinsam bekriegen; dann will auch ich mit dir in deinen Losanteil ziehen.« So zog denn Simeon mit ihm.
Richter	Jdgs	7	1	4	Als nun die Judäer hinaufgezogen waren, gab der HERR die Kanaanäer und Pherissiter in ihre Gewalt: sie schlugen sie bei Besek, zehntausend Mann.
Richter	Jdgs	7	1	5	Als sie dann bei Besek auf Adoni-Besek stießen, griffen sie ihn an und besiegten die Kanaanäer und Pherissiter.
Richter	Jdgs	7	1	6	Als dann Adoni-Besek die Flucht ergriff, verfolgten sie ihn, nahmen ihn gefangen und hieben ihm die Daumen an seinen Händen und die beiden großen Zehen ab.
Richter	Jdgs	7	1	7	Da sagte Adoni-Besek: »Siebzig Könige, denen die Daumen an ihren Händen und die großen Zehen abgehauen waren, haben Brocken {oder: ihr Brot} unter meinem Tische auflesen müssen: wie ich getan habe, so hat Gott mir wieder vergolten.« Man brachte ihn dann nach Jerusalem, wo er starb. –
Richter	Jdgs	7	1	8	Die Judäer belagerten hierauf Jerusalem, eroberten es, machten die Einwohnerschaft mit dem Schwert nieder und steckten die Stadt in Brand.
Richter	Jdgs	7	1	9	Darauf zogen die Judäer hinab, um die Kanaanäer zu bekriegen, die im Gebirge sowie im Südland und in der Niederung wohnten.
Richter	Jdgs	7	1	10	Die Judäer zogen also gegen die Kanaanäer, die in Hebron wohnten – Hebron hieß aber früher Kirjath-Arba –, und besiegten den Sesai, den Ahiman und den Thalmai.
Richter	Jdgs	7	1	11	Von dort zog er {d.h. Kaleb} gegen die Einwohner von Debir – Debir hieß aber früher Kirjath-Sepher.
Richter	Jdgs	7	1	12	Da machte Kaleb bekannt: »Wer Kirjath-Sepher bezwingt und erobert, dem gebe ich meine Tochter Achsa zur Frau.«
Richter	Jdgs	7	1	13	Als nun Othniel, der Sohn des Kenas, der jüngere Bruder Kalebs, die Stadt eroberte, gab er ihm seine Tochter Achsa zur Frau.
Richter	Jdgs	7	1	14	Als sie ihm nun zugeführt wurde, überredete sie ihn, ein Stück Ackerland von ihrem Vater erbitten zu dürfen; und als sie dann vom Esel herabsprang und Kaleb sie fragte: »Was wünschest du?«,
Richter	Jdgs	7	1	15	antwortete sie ihm: »Gib mir doch ein Abschiedsgeschenk! Denn da du mich in das Südland verheiratet hast, so gib mir auch Wasserquellen mit!« Da gab Kaleb ihr die oberen und die unteren Quellen.
Richter	Jdgs	7	1	16	Auch die Söhne {= Nachkommen} des Keniters (Hobab), des Schwagers Moses, waren mit den Judäern aus der Palmenstadt in die Steppe Juda hinaufgezogen, die im Süden {oder: beim Südland} von Arad liegt; sie machten sich dann auf und siedelten sich unter dem Volke {d.h. unter den Amalekitern} an.
Richter	Jdgs	7	1	17	Darauf zogen die Judäer mit ihrem Bruderstamm Simeon zu Felde; sie besiegten die Kanaanäer, die in Zephath wohnten, vollstreckten den Bann an der Stadt und gaben ihr den Namen Horma {d.h. Bann; vgl. 4.Mose 21,3}. –
Richter	Jdgs	7	1	18	Doch konnten die Judäer Gaza mit dem zugehörigen Gebiete sowie Askalon und sein Gebiet und Ekron nebst seinem Gebiet nicht erobern {?};
Richter	Jdgs	7	1	19	doch war der HERR mit den Judäern, so daß sie das Bergland in Besitz nahmen; dagegen die Bewohner der Niederung vermochten sie nicht zu vertreiben, weil diese eiserne Streitwagen hatten.
Richter	Jdgs	7	1	20	Hebron aber gaben sie, wie Mose bestimmt hatte, dem Kaleb, und dieser vertrieb dann von dort die drei Enaksöhne.
Richter	Jdgs	7	1	21	Aber die Jebusiter, die Bewohner Jerusalems, konnten die Benjaminiten nicht vertreiben; daher sind die Jebusiter neben den Benjaminiten in Jerusalem wohnen geblieben bis auf den heutigen Tag.
Richter	Jdgs	7	1	22	Die vom Hause Joseph aber zogen ebenfalls in den Streit, und zwar gegen Bethel, und der HERR war mit ihnen.
Richter	Jdgs	7	1	23	Das Haus Joseph ließ nämlich Bethel auskundschaften – die Stadt hieß vormals Lus –;
Richter	Jdgs	7	1	24	und als die Späher einen Mann aus der Stadt herauskommen sahen, sagten sie zu ihm: »Zeige uns doch einen Zugang in die Stadt, wir wollen dich auch dafür belohnen.«
Richter	Jdgs	7	1	25	Als er ihnen nun eine Stelle gezeigt hatte, wo man in die Stadt eindringen konnte, eroberten sie den Ort und machten alle Einwohner mit dem Schwert nieder; den Mann aber und seine ganze Familie ließen sie frei abziehen.
Richter	Jdgs	7	1	26	Der Mann begab sich dann in das Land der Hethiter und gründete dort eine Stadt, die er Lus nannte; so heißt der Ort noch heutigen Tages.
Richter	Jdgs	7	1	27	Der Stamm Manasse aber konnte die Bewohner von Beth-Sean nebst den zugehörigen Ortschaften nicht vertreiben, ebensowenig die Bewohner von Thaanach, von Dor, von Jibleam und von Megiddo nebst den zu ihnen gehörenden Ortschaften; daher gelang es den Kanaanäern, in dieser Gegend wohnen zu bleiben.
Richter	Jdgs	7	1	28	Als später aber die Israeliten erstarkt waren, machten sie die Kanaanäer fronpflichtig, ohne sie jedoch völlig vertreiben zu können. –
Richter	Jdgs	7	1	29	Ebensowenig vertrieb der Stamm Ephraim die Kanaanäer, die in Geser wohnten; daher blieben die Kanaanäer mitten unter ihnen in Geser wohnen. –
