Genesis	Gen	1	1	1	Im Anfang schuf Gott den Himmel und die Erde;
Genesis	Gen	1	1	2	die Erde war aber eine Wüstenei und Öde, und Finsternis lag über der weiten Flut {= dem Urmeer}, und der Geist Gottes schwebte (brütend) über der Wasserfläche.
Genesis	Gen	1	1	3	Da sprach Gott: »Es werde Licht!«, und es ward Licht.
Genesis	Gen	1	1	4	Und Gott sah, daß das Licht gut war; da schied Gott das Licht von der Finsternis
Genesis	Gen	1	1	5	und nannte das Licht »Tag«, der Finsternis aber gab er den Namen »Nacht«. Und es wurde Abend und wurde Morgen: erster Tag.
Genesis	Gen	1	1	6	Dann sprach Gott: »Es entstehe ein festes Gewölbe inmitten der Wasser und bilde eine Scheidewand zwischen den beiderseitigen Wassern!« Und es geschah so.
Genesis	Gen	1	1	7	So machte Gott das feste Gewölbe und schied dadurch die Wasser unterhalb des Gewölbes von den Wassern oberhalb des Gewölbes.
Genesis	Gen	1	1	8	Und Gott nannte das feste Gewölbe »Himmel«. Und es wurde Abend und wurde Morgen: zweiter Tag.
Genesis	Gen	1	1	9	Dann sprach Gott: »Es sammle sich das Wasser unterhalb des Himmels an einen besonderen Ort, damit das Trockene {= das feste Land} sichtbar wird!« Und es geschah so.
Genesis	Gen	1	1	10	Und Gott nannte das Trockene »Erde« {oder: »Land«}, dem Wasser aber, das sich gesammelt hatte, gab er den Namen »Meer« {d.h. Weltmeer}. Und Gott sah, daß es gut war. –
Genesis	Gen	1	1	11	Dann sprach Gott: »Die Erde lasse junges Grün sprossen, samentragende Pflanzen und Bäume, die je nach ihrer Art Früchte mit Samen darin auf der Erde tragen!« Und es geschah so:
Genesis	Gen	1	1	12	die Erde ließ junges Grün hervorgehen, Kräuter, die je nach ihrer Art Samen trugen, und Bäume, die Früchte mit Samen darin je nach ihrer Art trugen. Und Gott sah, daß es gut war.
Genesis	Gen	1	1	13	Und es wurde Abend und wurde Morgen: dritter Tag.
Genesis	Gen	1	1	14	Dann sprach Gott: »Es sollen Lichter {oder: Leuchten} am Himmelsgewölbe entstehen, um Tag und Nacht voneinander zu scheiden; die sollen Merkzeichen sein und zur (Bestimmung von) Festzeiten sowie zur (Zählung von) Tagen und Jahren dienen;
